Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,
4.6e-02,-0.44,0.116,0.01
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.116,0.01
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.112,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.116,0.018
4.6e-02,-0.44,0.116,0.01
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.4,0.112,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.01
4.6e-02,-0.4,0.116,0.018
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.112,0.01
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.116,0.018
4.6e-02,-0.4,0.116,0.006
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.4,0.112,0.018
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.4,0.112,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.112,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.116,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.108,0.014
4.6e-02,-0.4,0.112,0.01
4.6e-02,-0.4,0.116,0.018
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.44,0.108,0.01
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.108,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.108,0.014
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.4,0.116,0.01
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.4,0.108,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.112,0.01
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.44,0.112,0.01
4.6e-02,-0.4,0.116,0.01
4.6e-02,-0.44,0.112,0.022
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.48,0.116,0.01
4.6e-02,-0.4,0.108,0.014
4.6e-02,-0.4,0.108,0.01
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.112,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.112,0.018
4.6e-02,-0.44,0.112,0.01
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.022
4.6e-02,-0.44,0.112,0.01
4.6e-02,-0.4,0.108,0.014
4.6e-02,-0.44,0.116,0.01
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.112,0.01
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.4,0.12,0.014
4.6e-02,-0.4,0.116,0.01
4.6e-02,-0.4,0.116,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.48,0.116,0.01
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.116,0.018
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.12,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.48,0.112,0.018
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.108,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.022
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.108,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.116,0.018
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.48,0.112,0.01
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.116,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.112,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.116,0.018
4.6e-02,-0.44,0.116,0.01
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.48,0.108,0.018
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.01
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.116,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.44,0.116,0.01
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.12,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.4,0.108,0.018
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.48,0.12,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.108,0.014
4.6e-02,-0.48,0.116,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.52,0.112,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.48,0.12,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.108,0.01
4.6e-02,-0.48,0.112,0.01
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.44,0.112,0.01
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.12,0.014
4.6e-02,-0.44,0.112,0.01
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.116,0.018
4.6e-02,-0.4,0.112,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.108,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.4,0.112,0.018
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.116,0.01
4.6e-02,-0.48,0.116,0.018
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.12,0.018
4.6e-02,-0.44,0.112,0.018
4.6e-02,-0.48,0.12,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.48,0.116,0.018
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.108,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.112,0.018
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.12,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.112,0.018
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.4,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.52,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.116,0.018
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.52,0.12,0.01
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.112,0.014
4.6e-02,-0.48,0.112,0.014
4.6e-02,-0.44,0.116,0.014
4.6e-02,-0.48,0.116,0.014
4.6e-02,-0.44,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.01
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.44,0.116,0.006
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.116,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.022
4.7e-02,-0.44,0.116,0.018
4.7e-02,-0.48,0.116,0.01
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.112,0.01
4.7e-02,-0.48,0.116,0.01
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.44,0.112,0.018
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.112,0.022
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.44,0.116,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.52,0.108,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.4,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.108,0.018
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.48,0.116,0.01
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.112,0.018
4.7e-02,-0.44,0.112,0.018
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.44,0.112,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.112,0.01
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.108,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.108,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.112,0.018
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.01
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.108,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.48,0.112,0.01
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.52,0.116,0.018
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.44,0.112,0.01
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.116,0.01
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.108,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.108,0.018
4.7e-02,-0.48,0.108,0.014
4.7e-02,-0.48,0.108,0.014
4.7e-02,-0.52,0.112,0.022
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.44,0.116,0.018
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.108,0.018
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.108,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.112,0.01
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.112,0.018
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.48,0.108,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.44,0.108,0.01
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.56,0.112,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.52,0.112,0.01
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.52,0.108,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.52,0.112,0.018
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.52,0.116,0.006
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.4,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.022
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.116,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.112,0.018
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.52,0.12,0.014
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.48,0.112,0.022
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.112,0.018
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.116,0.018
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.112,0.018
4.7e-02,-0.44,0.116,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.116,0.018
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.44,0.12,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.01
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.56,0.112,0.022
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.52,0.116,0.018
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.01
4.7e-02,-0.56,0.108,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.52,0.116,0.01
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.12,0.014
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.12,0.014
4.7e-02,-0.48,0.116,0.01
4.7e-02,-0.52,0.12,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.52,0.116,0.018
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.48,0.116,0.018
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.116,0.01
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.44,0.112,0.018
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.44,0.116,0.014
4.7e-02,-0.44,0.112,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.116,0.014
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.52,0.108,0.018
4.7e-02,-0.48,0.112,0.018
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.48,0.12,0.014
4.7e-02,-0.52,0.112,0.014
4.7e-02,-0.52,0.12,0.014
4.7e-02,-0.52,0.116,0.014
4.7e-02,-0.48,0.112,0.014
4.7e-02,-0.52,0.112,0.014
