Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,,
3.230000e-04,5.00406,-0.053125,0.167188,-0.00042625
3.240000e-04,5.01781,-0.003125,0.217187,-0.000452188
3.250000e-04,5.02406,-0.0015625,0.0953125,-0.000525938
3.260000e-04,5.03844,0.034375,0.26875,-0.00072125
3.270000e-04,5.00906,0.009375,0.170312,-0.000695938
3.280000e-04,4.99875,0.00859375,0.26875,-0.000891563
3.290000e-04,5.03812,0.0328125,0.190625,-0.000946563
3.300000e-04,5.02344,-0.0164063,0.16875,-0.00069625
3.310000e-04,5.01875,-0.040625,0.24375,-0.00099625
3.320000e-04,4.97875,-0.028125,0.220313,-0.00103563
3.330000e-04,5.02375,0.034375,0.246875,-0.00111625
3.340000e-04,5.00812,0.0453125,0.240625,-0.000731875
3.350000e-04,5.03375,-0.015625,0.11875,-0.00071125
3.360000e-04,5.00406,-0.0414063,0.317187,-0.000766875
3.370000e-04,5.01344,-0.0164063,0.19375,-0.000635938
3.380000e-04,5.00406,-0.053125,0.195312,-0.00082125
3.390000e-04,5.01844,0.0210937,0.167188,-0.000881563
3.400000e-04,5.04844,0.00859375,0.142188,-0.000641563
3.410000e-04,5.01844,-0.00234375,0.16875,-0.00105094
3.420000e-04,4.98344,0.046875,0.14375,-0.000631875
3.430000e-04,5.01375,0.059375,0.29375,-0.00069125
3.440000e-04,5.03375,0.00859375,0.29375,-0.000801563
3.450000e-04,5.01375,-0.053125,0.342187,-0.00075125
3.460000e-04,5.01312,-0.0164063,0.240625,-0.000792188
3.470000e-04,5.01375,-0.040625,0.270312,-0.000565625
3.480000e-04,5.01906,-0.103906,0.320312,-0.00059625
3.490000e-04,5.00375,-0.003125,0.16875,-0.000671563
3.500000e-04,5.00406,-0.0148437,0.345313,-0.00064625
3.510000e-04,5.01844,-0.003125,0.16875,-0.00080625
3.520000e-04,5.01375,-0.0414063,0.142188,-0.00088125
3.530000e-04,5.02375,0.0078125,0.167188,-0.00080125
3.540000e-04,5.02344,0.034375,0.292188,-0.000711563
3.550000e-04,5.02844,0.009375,0.167188,-0.000826563
3.560000e-04,5.01812,-0.0414063,0.240625,-0.000731563
3.570000e-04,5.03406,0.0109375,0.16875,-0.00089125
3.580000e-04,5.02344,0.021875,0.267188,-0.000571563
3.590000e-04,5.03375,0.0351562,0.246875,-0.000625938
3.600000e-04,5.00875,0.021875,0.24375,-0.000781563
3.610000e-04,5.01312,0.0328125,0.217187,-0.000631875
3.620000e-04,4.96844,-0.0414063,0.195312,-0.000681563
3.630000e-04,5.04406,-0.0273438,0.14375,-0.000756563
3.640000e-04,5.01875,0.009375,0.24375,-0.000786563
3.650000e-04,5.03375,-0.015625,0.19375,-0.00076625
3.660000e-04,5.01844,0.0203125,0.167188,-0.000866875
3.670000e-04,5.01344,-0.015625,0.195312,-0.00081125
3.680000e-04,5.01844,0.0601562,0.167188,-0.00076125
3.690000e-04,5.02375,-0.0414063,0.195312,-0.00069125
3.700000e-04,5.01875,-0.028125,0.34375,-0.000875938
3.710000e-04,5.01312,0.0460937,0.31875,-0.000631563
3.720000e-04,5.03313,0.0203125,0.26875,-0.000711875
3.730000e-04,5.02375,-0.0414063,0.19375,-0.000490938
3.740000e-04,5.03344,-0.0164063,0.292188,-0.00045625
3.750000e-04,5.02344,-0.0289063,0.21875,-0.000380938
3.760000e-04,5.00812,0.009375,0.295312,-0.000766563
3.770000e-04,5.01875,-0.0148437,0.21875,-0.000841563
3.780000e-04,5.03344,0.034375,0.115625,-0.000606563
3.790000e-04,5.01875,-0.028125,0.29375,-0.000736563
3.800000e-04,5.01375,0.0359375,0.14375,-0.000725625
3.810000e-04,5.00844,-0.0289063,0.265625,-0.000701563
3.820000e-04,5.02375,-0.0648438,0.170312,-0.00069625
3.830000e-04,5.01406,0.034375,0.245313,-0.000681563
3.840000e-04,5.01844,-0.0148437,0.242188,-0.000891875
3.850000e-04,5.03812,0.0210937,0.267188,-0.000826563
3.860000e-04,5.02844,0.059375,0.217187,-0.000591563
3.870000e-04,5.03344,-0.0289063,0.192187,-0.000681875
3.880000e-04,5.04812,-0.00546875,0.21875,-0.00067625
3.890000e-04,4.99906,-0.00078125,0.195312,-0.000865625
3.900000e-04,5.02875,-0.028125,0.24375,-0.00073625
3.910000e-04,5.02406,-0.0414063,0.0953125,-0.000620938
3.920000e-04,5.01344,-0.00390625,0.29375,-0.00051625
3.930000e-04,5.02313,-0.0789063,0.217187,-0.000561563
3.940000e-04,5.00875,-0.015625,0.242188,-0.00066625
3.950000e-04,5.00875,-0.003125,0.270312,-0.000531563
3.960000e-04,5.02906,-0.0273438,0.195312,-0.00056625
3.970000e-04,5.02875,0.0351562,0.16875,-0.00062125
3.980000e-04,5.04844,-0.0546875,0.190625,-0.000666563
3.990000e-04,5.02344,0.046875,0.21875,-0.00048625
4.000000e-04,5.00344,-0.028125,0.26875,-0.000681563
4.010000e-04,5.00875,-0.0148437,0.192187,-0.000690938
4.020000e-04,5.04875,0.059375,0.19375,-0.00100625
4.030000e-04,5.00844,0.0078125,0.16875,-0.00106125
4.040000e-04,5.03344,0.0453125,0.242188,-0.000876563
4.050000e-04,5.02906,-0.040625,0.317187,-0.000760938
4.060000e-04,5.02406,0.0335937,0.145312,-0.000760938
4.070000e-04,5.02844,0.009375,0.220313,-0.00074125
4.080000e-04,5.01906,0.0335937,0.167188,-0.000736875
4.090000e-04,5.01844,-0.0164063,0.06875,-0.00076125
4.100000e-04,5.04844,-0.0164063,0.217187,-0.000791875
4.110000e-04,5.01375,-0.015625,0.170312,-0.00082625
4.120000e-04,5.02406,-0.028125,0.420312,-0.000610625
4.130000e-04,4.98875,0.009375,0.192187,-0.000811563
4.140000e-04,5.01875,-0.0414063,0.192187,-0.00074125
4.150000e-04,5.02375,-0.040625,0.26875,-0.00101125
4.160000e-04,5.01906,-0.015625,0.220313,-0.00081625
4.170000e-04,4.99875,-0.0414063,0.16875,-0.00112656
4.180000e-04,5.00406,-0.053125,0.220313,-0.00101656
4.190000e-04,5.01844,-0.028125,0.165625,-0.000801563
4.200000e-04,5.00344,-0.0421875,0.315625,-0.000921875
4.210000e-04,5.04437,-0.00234375,0.296875,-0.000770938
4.220000e-04,5.02344,-0.0648438,0.217187,-0.000566563
4.230000e-04,5.02406,-0.0148437,0.170312,-0.000780625
4.240000e-04,5.01344,-0.040625,0.11875,-0.00077125
4.250000e-04,5.00312,-0.0171875,0.342187,-0.000896563
4.260000e-04,5.02375,-0.078125,0.242188,-0.00083125
4.270000e-04,5.02844,-0.053125,0.270312,-0.00081125
4.280000e-04,5.02875,-0.003125,0.19375,-0.000761563
4.290000e-04,5.03375,-0.065625,0.265625,-0.00080125
4.300000e-04,4.99344,-0.00390625,0.215625,-0.00054625
4.310000e-04,5.05406,-0.003125,0.34375,-0.00055625
4.320000e-04,5.03375,-0.003125,0.11875,-0.000686563
4.330000e-04,5.02375,0.071875,0.171875,-0.00106125
4.340000e-04,5.01344,-0.0164063,0.29375,-0.000756875
4.350000e-04,5.02406,-0.028125,0.240625,-0.000776563
4.360000e-04,5.00844,-0.0164063,0.242188,-0.000981875
4.370000e-04,5.02875,0.009375,0.29375,-0.000771563
4.380000e-04,5.01906,-0.028125,0.245313,-0.00073625
4.390000e-04,5.02375,-0.0148437,0.09375,-0.000710938
4.400000e-04,5.02375,-0.040625,0.217187,-0.00083625
4.410000e-04,5.01875,0.00859375,0.11875,-0.00072625
4.420000e-04,5.01344,-0.0421875,0.29375,-0.000906563
4.430000e-04,5.01906,-0.053125,0.167188,-0.00073625
4.440000e-04,5.00906,-0.0515625,0.267188,-0.00078125
4.450000e-04,5.02844,0.0460937,0.0921875,-0.000871563
4.460000e-04,5.02875,-0.015625,0.0953125,-0.00092625
4.470000e-04,5.00844,0.021875,0.242188,-0.00103125
4.480000e-04,5.03375,-0.0398438,0.217187,-0.00093125
4.490000e-04,4.99875,-0.0539062,0.265625,-0.00131688
4.500000e-04,5.02375,-0.00390625,0.24375,-0.00101625
4.510000e-04,5.02813,-0.0046875,0.239062,-0.00110188
4.520000e-04,4.99281,0.0453125,0.217187,-0.00103656
4.530000e-04,5.05406,-0.00078125,0.270312,-0.000935938
4.540000e-04,4.99875,-0.00390625,0.26875,-0.00080125
4.550000e-04,5.04344,-0.053125,0.270312,-0.00087625
4.560000e-04,4.97875,-0.0148437,0.14375,-0.000915938
4.570000e-04,5.02844,-0.0046875,0.239062,-0.00100125
4.580000e-04,5.02344,-0.0539062,0.245313,-0.00089625
4.590000e-04,5.03906,0.009375,0.21875,-0.000900938
4.600000e-04,5.04875,0.0460937,0.217187,-0.000781563
4.610000e-04,5.03875,0.009375,0.26875,-0.000916563
4.620000e-04,5.01344,0.0328125,0.217187,-0.000861563
4.630000e-04,5.02406,-0.0273438,0.31875,-0.000871563
4.640000e-04,5.00375,-0.003125,0.19375,-0.000786563
4.650000e-04,5.00375,-0.0148437,0.24375,-0.00099625
4.660000e-04,5.03344,-0.053125,0.192187,-0.000876563
4.670000e-04,5.03844,0.0210937,0.214063,-0.000696563
4.680000e-04,5.01375,0.0703125,0.217187,-0.000846563
4.690000e-04,4.98844,-0.040625,0.19375,-0.00074625
4.700000e-04,5.02344,0.009375,0.36875,-0.000670625
4.710000e-04,5.00875,0.0101562,0.24375,-0.00101594
4.720000e-04,5.00344,-0.0539062,0.145312,-0.000791563
4.730000e-04,5.01281,-0.0546875,0.29375,-0.000881563
4.740000e-04,4.98875,0.034375,0.117188,-0.00098625
4.750000e-04,5.01375,-0.003125,0.292188,-0.00088625
4.760000e-04,5.01406,-0.065625,0.146875,-0.00080625
4.770000e-04,4.99875,0.0210937,0.265625,-0.00075125
4.780000e-04,5.00875,-0.003125,0.167188,-0.000896563
4.790000e-04,5.02406,-0.0398438,0.245313,-0.000820938
4.800000e-04,5.04406,0.0234375,0.170312,-0.000870938
4.810000e-04,5.01375,-0.0414063,0.09375,-0.00096625
4.820000e-04,4.99375,-0.00234375,0.195312,-0.00093125
4.830000e-04,5.02813,-0.0171875,0.239062,-0.000976563
4.840000e-04,5.01344,0.00859375,0.192187,-0.000771875
4.850000e-04,5.02937,0.0242188,0.221875,-0.000790938
4.860000e-04,5.04875,-0.053125,0.245313,-0.000865938
4.870000e-04,4.99875,-0.0148437,0.270312,-0.000775938
4.880000e-04,5.01875,-0.053125,0.16875,-0.00100625
4.890000e-04,5.03344,-0.00390625,0.292188,-0.000861875
4.900000e-04,5.00375,-0.0289063,0.29375,-0.000836563
4.910000e-04,5.00906,-0.00234375,0.31875,-0.000791563
4.920000e-04,5.03375,-0.0414063,0.317187,-0.00094125
4.930000e-04,5.02344,-0.015625,0.29375,-0.000680938
4.940000e-04,5.01812,-0.0164063,0.29375,-0.000956875
4.950000e-04,5.03875,-0.0289063,0.21875,-0.00073125
4.960000e-04,5.01875,-0.003125,0.192187,-0.000901563
4.970000e-04,5.03406,-0.0523438,0.26875,-0.000885938
4.980000e-04,5.01375,-0.0414063,0.189063,-0.00098625
4.990000e-04,5.03875,0.0210937,0.242188,-0.000816563
5.000000e-04,5.00375,-0.0289063,0.165625,-0.000730938
5.010000e-04,4.99875,-0.0164063,0.24375,-0.000600938
5.020000e-04,5.03344,-0.0414063,0.167188,-0.00073625
5.030000e-04,5.02375,-0.0273438,0.26875,-0.00055625
5.040000e-04,5.03406,0.034375,0.14375,-0.00079125
5.050000e-04,5.01906,-0.0414063,0.217187,-0.000656875
5.060000e-04,5.01375,0.009375,0.21875,-0.00073625
5.070000e-04,5.02344,-0.0171875,0.217187,-0.00070625
5.080000e-04,5.02375,-0.00234375,0.270312,-0.000715938
5.090000e-04,5.04344,-0.003125,0.317187,-0.000826563
5.100000e-04,5.00406,-0.053125,0.267188,-0.00054625
5.110000e-04,5.03406,-0.0273438,0.24375,-0.00081625
5.120000e-04,5.00406,0.034375,0.270312,-0.00065625
5.130000e-04,5.01375,-0.003125,0.217187,-0.000641875
5.140000e-04,5.02375,0.0210937,0.24375,-0.000680938
5.150000e-04,5.02313,0.0320313,0.265625,-0.000841563
5.160000e-04,5.00812,0.0320313,0.217187,-0.000866875
5.170000e-04,5.02406,-0.0265625,0.248437,-0.000840625
5.180000e-04,5.04375,-0.028125,0.217187,-0.00074125
5.190000e-04,5.02375,0.009375,0.21875,-0.00083125
5.200000e-04,5.01344,-0.053125,0.19375,-0.000845625
5.210000e-04,5.00812,0.00859375,0.19375,-0.00103656
5.220000e-04,5.03844,-0.00390625,0.09375,-0.000821563
5.230000e-04,4.99375,-0.0273438,0.21875,-0.00091125
5.240000e-04,5.01875,-0.0414063,0.267188,-0.000786563
5.250000e-04,5.00875,0.009375,0.217187,-0.000701563
5.260000e-04,5.00875,-0.0414063,0.167188,-0.00072125
5.270000e-04,5.02844,-0.0523438,0.271875,-0.000795938
5.280000e-04,5.01375,-0.078125,0.24375,-0.00085125
5.290000e-04,5.03375,0.0101562,0.24375,-0.000815938
5.300000e-04,5.01812,-0.0046875,0.214063,-0.000771875
5.310000e-04,5.03812,-0.015625,0.115625,-0.00070125
5.320000e-04,5.01844,0.0585938,0.11875,-0.000581875
5.330000e-04,5.00375,-0.0398438,0.16875,-0.00062125
5.340000e-04,5.01406,0.0351562,0.29375,-0.000365938
5.350000e-04,5.00344,-0.003125,0.16875,-0.00061125
5.360000e-04,5.03375,-0.0148437,0.14375,-0.00070125
5.370000e-04,5.01875,-0.0046875,0.167188,-0.00077125
5.380000e-04,5.00344,-0.040625,0.14375,-0.000755938
5.390000e-04,5.01844,0.0210937,0.217187,-0.00057125
5.400000e-04,5.02875,-0.0648438,0.271875,-0.000535938
5.410000e-04,5.00812,-0.028125,0.265625,-0.00049125
5.420000e-04,5.01344,0.0351562,0.09375,-0.000471875
5.430000e-04,5.02344,0.034375,0.117188,-0.00043625
5.440000e-04,5.01406,-0.003125,0.24375,-0.00064625
5.450000e-04,5.01875,-0.00390625,0.217187,-0.000785938
5.460000e-04,5.02406,-0.0898438,0.220313,-0.000621563
5.470000e-04,5.00312,-0.0414063,0.265625,-0.000941875
5.480000e-04,5.02344,-0.0164063,0.192187,-0.000601563
5.490000e-04,5.02937,-0.0265625,0.245313,-0.000760625
5.500000e-04,5.00844,-0.053125,0.26875,-0.000561563
5.510000e-04,5.02844,0.034375,0.170312,-0.00057125
5.520000e-04,5.00375,0.021875,0.16875,-0.000730938
5.530000e-04,4.99313,-0.0171875,0.317187,-0.000676875
5.540000e-04,5.02375,-0.053125,0.16875,-0.00071125
5.550000e-04,5.01344,-0.0148437,0.29375,-0.000791563
5.560000e-04,5.03344,-0.0414063,0.217187,-0.00089125
5.570000e-04,4.99875,-0.028125,0.34375,-0.00059625
5.580000e-04,5.01875,-0.0414063,0.14375,-0.000890938
5.590000e-04,5.02875,-0.065625,0.21875,-0.00083125
5.600000e-04,5.03375,0.0460937,0.215625,-0.000896563
5.610000e-04,4.99906,-0.0273438,0.29375,-0.00100625
5.620000e-04,5.01844,-0.0171875,0.165625,-0.000756563
5.630000e-04,5.03344,0.009375,0.342187,-0.000631563
5.640000e-04,4.98375,0.034375,0.267188,-0.000526563
5.650000e-04,5.02875,-0.0148437,0.16875,-0.00060125
5.660000e-04,5.01406,-0.0164063,0.242188,-0.00073125
5.670000e-04,5.03875,-0.0148437,0.19375,-0.000675938
5.680000e-04,5.01406,-0.0148437,0.16875,-0.00082125
5.690000e-04,5.03344,0.00859375,0.192187,-0.000890938
5.700000e-04,5.00875,-0.0648438,0.16875,-0.00106625
5.710000e-04,5.01906,-0.053125,0.16875,-0.000856563
5.720000e-04,4.99937,0.0234375,0.245313,-0.00107594
5.730000e-04,5.02875,-0.003125,0.267188,-0.000956563
5.740000e-04,5.01375,-0.003125,0.21875,-0.00101656
5.750000e-04,5.04375,-0.003125,0.270312,-0.00104594
5.760000e-04,5.00875,-0.0164063,0.292188,-0.00108656
5.770000e-04,5.04344,-0.0164063,0.217187,-0.000951563
5.780000e-04,5.02406,-0.0273438,0.16875,-0.000825625
5.790000e-04,5.02813,-0.0046875,0.267188,-0.000851563
5.800000e-04,5.01344,-0.053125,0.265625,-0.000706563
5.810000e-04,5.00906,-0.0632813,0.195312,-0.000990625
5.820000e-04,5.01875,-0.0523438,0.292188,-0.000851563
5.830000e-04,5.02844,0.0226562,0.195312,-0.00069125
5.840000e-04,5.00875,0.0101562,0.36875,-0.00088125
5.850000e-04,5.00344,-0.0414063,0.142188,-0.000946563
5.860000e-04,5.03313,-0.0289063,0.240625,-0.000866563
5.870000e-04,5.00875,-0.053125,0.34375,-0.00098125
5.880000e-04,4.99344,0.021875,0.295312,-0.00099125
5.890000e-04,5.00875,-0.00390625,0.14375,-0.00089625
5.900000e-04,5.03875,-0.0164063,0.34375,-0.000866563
5.910000e-04,5.01906,-0.003125,0.29375,-0.00107594
5.920000e-04,5.01844,-0.0296875,0.0421875,-0.000786875
5.930000e-04,5.01375,-0.0148437,0.19375,-0.00106125
5.940000e-04,5.02844,-0.0046875,0.215625,-0.00120188
5.950000e-04,5.04375,-0.0289063,0.267188,-0.00127125
5.960000e-04,5.02844,-0.065625,0.192187,-0.000831563
5.970000e-04,5.00406,-0.00234375,0.29375,-0.000775938
5.980000e-04,5.01875,-0.003125,0.217187,-0.00075125
5.990000e-04,5.01844,-0.040625,0.195312,-0.00054625
6.000000e-04,5.02406,-0.0164063,0.267188,-0.00068125
6.010000e-04,5.00344,0.0335937,0.367188,-0.000976563
6.020000e-04,5.03375,-0.053125,0.267188,-0.000911563
6.030000e-04,5.00875,0.046875,0.245313,-0.00080625
6.040000e-04,5.03375,-0.003125,0.26875,-0.00083625
6.050000e-04,5.01375,-0.053125,0.315625,-0.00074125
6.060000e-04,4.99844,0.0335937,0.240625,-0.00073125
6.070000e-04,5.01375,-0.040625,0.270312,-0.00061625
6.080000e-04,5.03375,-0.040625,0.21875,-0.000651563
6.090000e-04,4.99844,-0.0539062,0.217187,-0.000526563
6.100000e-04,5.03375,0.021875,0.242188,-0.000565938
6.110000e-04,5.02313,-0.0296875,0.367188,-0.000716563
6.120000e-04,5.01375,0.0210937,0.190625,-0.000631563
6.130000e-04,5.02406,0.0476563,0.246875,-0.000720938
6.140000e-04,5.03344,0.00859375,0.267188,-0.000751563
6.150000e-04,5.00875,0.0351562,0.146875,-0.000865938
6.160000e-04,5.03344,-0.0648438,0.195312,-0.000761563
6.170000e-04,5.02844,0.0078125,0.217187,-0.000726563
6.180000e-04,5.02344,-0.0289063,0.315625,-0.000701875
6.190000e-04,5.03344,-0.015625,0.142188,-0.000931563
6.200000e-04,5.01406,0.00859375,0.19375,-0.000851563
6.210000e-04,5.02875,-0.015625,0.217187,-0.000926563
6.220000e-04,5.00344,-0.040625,0.19375,-0.00110125
6.230000e-04,5.01844,-0.028125,0.24375,-0.00100094
6.240000e-04,5.02844,-0.0664062,0.189063,-0.00101625
6.250000e-04,5.00875,0.00859375,0.267188,-0.00100625
6.260000e-04,5.00812,0.0078125,0.215625,-0.00103656
6.270000e-04,5.01844,-0.003125,0.24375,-0.00087125
6.280000e-04,5.01312,-0.0914063,0.215625,-0.000686563
6.290000e-04,5.05875,-0.040625,0.167188,-0.000760938
6.300000e-04,5.00406,-0.028125,0.270312,-0.000525938
6.310000e-04,5.02438,-0.0398438,0.195312,-0.000520938
6.320000e-04,5.00375,-0.040625,0.170312,-0.00055625
6.330000e-04,5.00875,0.009375,0.142188,-0.000556563
6.340000e-04,5.02875,0.0210937,0.192187,-0.00084125
6.350000e-04,5.02875,-0.015625,0.245313,-0.00070125
6.360000e-04,5.05375,0.071875,0.320312,-0.00093625
6.370000e-04,5.03375,0.0210937,0.320312,-0.00088625
6.380000e-04,5.02344,0.0210937,0.242188,-0.000816563
6.390000e-04,5.01406,-0.015625,0.320312,-0.00078125
6.400000e-04,5.00344,-0.00390625,0.167188,-0.00084625
6.410000e-04,5.02344,-0.028125,0.29375,-0.000741563
6.420000e-04,5.02344,0.0835937,0.140625,-0.000841563
6.430000e-04,5.02875,-0.0164063,0.26875,-0.00110125
6.440000e-04,5.01312,-0.0546875,0.242188,-0.000821875
6.450000e-04,5.01938,0.0351562,0.245313,-0.000810625
6.460000e-04,5.01344,-0.0171875,0.242188,-0.000766875
6.470000e-04,5.00938,0.0476563,0.221875,-0.000770625
6.480000e-04,5.03875,-0.015625,0.217187,-0.00081125
6.490000e-04,5.00844,-0.0546875,0.192187,-0.00083125
6.500000e-04,5.03375,-0.00390625,0.217187,-0.000781563
6.510000e-04,5.00344,-0.00390625,0.220313,-0.00070625
6.520000e-04,5.01875,0.00859375,0.34375,-0.000731563
6.530000e-04,5.00875,-0.028125,0.09375,-0.00061625
6.540000e-04,4.99812,-0.040625,0.145312,-0.000706563
6.550000e-04,5.01875,-0.0523438,0.21875,-0.00067125
6.560000e-04,5.00875,0.034375,0.342187,-0.00066625
6.570000e-04,4.98906,-0.003125,0.270312,-0.000731563
6.580000e-04,5.03313,0.0203125,0.240625,-0.000661563
6.590000e-04,5.04375,0.009375,0.09375,-0.00064625
6.600000e-04,5.02344,0.0203125,0.240625,-0.000741875
6.610000e-04,5.01906,-0.053125,0.29375,-0.000920938
6.620000e-04,4.98875,-0.0164063,0.24375,-0.000900938
6.630000e-04,5.02906,0.034375,0.170312,-0.00117625
6.640000e-04,5.00875,-0.0148437,0.21875,-0.00107156
6.650000e-04,5.01344,0.0203125,0.217187,-0.00104656
6.660000e-04,5.02844,-0.053125,0.24375,-0.00111688
6.670000e-04,5.01875,-0.040625,0.26875,-0.00093625
6.680000e-04,5.01906,-0.053125,0.21875,-0.000990938
6.690000e-04,5.01844,-0.028125,0.21875,-0.00077125
6.700000e-04,5.01375,-0.0914063,0.29375,-0.000776563
6.710000e-04,5.01344,0.0359375,0.221875,-0.00077125
6.720000e-04,5.02875,-0.028125,0.21875,-0.00098125
6.730000e-04,5.00344,0.00859375,0.217187,-0.000946563
6.740000e-04,5.04375,0.009375,0.24375,-0.00077625
6.750000e-04,5.00344,-0.065625,0.367188,-0.00066625
6.760000e-04,5.01875,-0.0164063,0.317187,-0.000656563
6.770000e-04,5.00875,-0.015625,0.145312,-0.000630625
6.780000e-04,5.02844,0.021875,0.24375,-0.000531563
6.790000e-04,5.04437,0.0109375,0.295312,-0.000480938
6.800000e-04,5.02375,-0.0046875,0.215625,-0.00069125
6.810000e-04,5.00844,0.0078125,0.215625,-0.000586563
6.820000e-04,5.02344,-0.0164063,0.270312,-0.000760938
6.830000e-04,5.02844,-0.015625,0.217187,-0.000750938
6.840000e-04,5.03875,-0.028125,0.217187,-0.00053625
6.850000e-04,5.04875,-0.040625,0.31875,-0.00081625
6.860000e-04,5.01406,-0.0289063,0.19375,-0.00075125
6.870000e-04,5.02375,-0.0289063,0.242188,-0.00090625
6.880000e-04,5.04344,0.00859375,0.192187,-0.00079125
6.890000e-04,5.00406,0.00859375,0.245313,-0.00122625
6.900000e-04,5.03313,-0.0296875,0.339063,-0.00107688
6.910000e-04,5.01906,-0.0773437,0.26875,-0.00119063
6.920000e-04,5.03375,-0.0289063,0.265625,-0.00108656
6.930000e-04,5.00906,-0.0273438,0.21875,-0.00105656
6.940000e-04,5.03875,-0.0539062,0.271875,-0.000901563
6.950000e-04,5.01406,-0.00390625,0.29375,-0.000801563
6.960000e-04,5.01875,-0.103125,0.21875,-0.000670938
6.970000e-04,5.00875,-0.015625,0.167188,-0.000776875
6.980000e-04,5.03875,0.034375,0.16875,-0.00054625
6.990000e-04,5.01906,-0.0148437,0.245313,-0.00083625
7.000000e-04,5.01844,-0.0539062,0.267188,-0.00069625
7.010000e-04,5.01375,-0.053125,0.26875,-0.000901563
7.020000e-04,5.03313,-0.0296875,0.24375,-0.000846875
7.030000e-04,5.01938,0.021875,0.26875,-0.00077625
7.040000e-04,5.02375,-0.003125,0.292188,-0.00102656
7.050000e-04,5.01875,-0.003125,0.242188,-0.000950938
7.060000e-04,5.02875,-0.028125,0.31875,-0.00094125
7.070000e-04,5.03344,-0.028125,0.317187,-0.00110125
7.080000e-04,5.00781,-0.0414063,0.265625,-0.000721875
7.090000e-04,5.01875,-0.040625,0.220313,-0.000750938
7.100000e-04,5.01312,-0.0164063,0.214063,-0.000901875
7.110000e-04,5.00906,-0.0640625,0.195312,-0.000750625
7.120000e-04,5.02844,-0.0164063,0.215625,-0.000796875
7.130000e-04,5.00844,0.0460937,0.242188,-0.000951563
7.140000e-04,5.03344,-0.015625,0.14375,-0.00100125
7.150000e-04,4.99875,-0.003125,0.19375,-0.000895938
7.160000e-04,5.02844,-0.078125,0.142188,-0.00103625
7.170000e-04,5.02375,-0.0398438,0.217187,-0.00078125
7.180000e-04,5.02406,-0.0164063,0.14375,-0.00104625
7.190000e-04,5.01375,-0.053125,0.26875,-0.000781563
7.200000e-04,5.02875,-0.0164063,0.190625,-0.00100156
7.210000e-04,5.01375,0.0351562,0.320312,-0.00080125
7.220000e-04,4.98344,-0.0171875,0.264062,-0.000692188
7.230000e-04,5.03375,-0.0140625,0.320312,-0.000670938
7.240000e-04,5.02313,-0.0414063,0.115625,-0.000501563
7.250000e-04,5.02344,0.0226562,0.145312,-0.000600938
7.260000e-04,5.02875,-0.003125,0.21875,-0.00067625
7.270000e-04,5.01375,-0.015625,0.245313,-0.000880938
7.280000e-04,5.01844,-0.0289063,0.270312,-0.00052625
7.290000e-04,5.00844,-0.0421875,0.290625,-0.000816563
7.300000e-04,4.98344,0.0210937,0.292188,-0.000866563
7.310000e-04,5.02406,-0.003125,0.19375,-0.000900625
7.320000e-04,5.01875,-0.015625,0.19375,-0.00081125
7.330000e-04,5.02375,0.0460937,0.26875,-0.000471875
7.340000e-04,5.01844,-0.015625,0.167188,-0.000751563
7.350000e-04,5.01375,-0.028125,0.06875,-0.00089625
7.360000e-04,5.04312,0.009375,0.29375,-0.00092625
7.370000e-04,5.01344,-0.0664062,0.21875,-0.00084125
7.380000e-04,5.02844,-0.015625,0.271875,-0.00080625
7.390000e-04,5.03844,-0.0648438,0.220313,-0.00075125
7.400000e-04,5.02813,0.0328125,0.314063,-0.000686563
7.410000e-04,5.02906,-0.015625,0.31875,-0.000725938
7.420000e-04,5.01844,-0.0414063,0.390625,-0.000846875
7.430000e-04,5.01938,-0.0015625,0.271875,-0.000860938
7.440000e-04,5.01344,-0.0164063,0.142188,-0.00089625
7.450000e-04,5.01375,0.0851562,0.16875,-0.000726563
7.460000e-04,5.02375,0.0210937,0.16875,-0.00054625
7.470000e-04,5.05844,-0.0789063,0.217187,-0.000446563
7.480000e-04,5.03313,-0.0171875,0.192187,-0.000476563
7.490000e-04,5.01375,-0.015625,0.245313,-0.000620938
7.500000e-04,5.02844,0.0078125,0.217187,-0.000611563
7.510000e-04,5.02875,-0.053125,0.292188,-0.000911563
7.520000e-04,5.00844,-0.053125,0.29375,-0.00083125
7.530000e-04,5.01438,-0.0273438,0.367188,-0.000880938
7.540000e-04,5.00281,-0.104687,0.315625,-0.000917188
7.550000e-04,5.02937,-0.0648438,0.170312,-0.000975938
7.560000e-04,5.02313,-0.0164063,0.167188,-0.000706563
7.570000e-04,5.02906,-0.040625,0.295312,-0.000690938
7.580000e-04,5.00875,-0.0164063,0.267188,-0.00070625
7.590000e-04,5.02906,-0.0265625,0.19375,-0.000960938
7.600000e-04,5.00375,-0.0148437,0.26875,-0.00116625
7.610000e-04,5.00812,-0.0171875,0.265625,-0.00100188
7.620000e-04,5.01844,-0.040625,0.19375,-0.000946563
7.630000e-04,5.01438,0.0484375,0.145312,-0.000900938
7.640000e-04,5.04375,-0.003125,0.192187,-0.00102094
7.650000e-04,5.02406,-0.0273438,0.217187,-0.00090125
7.660000e-04,5.03844,-0.0164063,0.26875,-0.000936563
7.670000e-04,5.01406,0.034375,0.220313,-0.00092125
7.680000e-04,5.03344,-0.0289063,0.317187,-0.00111688
