Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,
1.9e-02,1.12,0.144,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.136,0.53
1.9e-02,1.16,0.136,0.53
1.9e-02,1.16,0.152,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.136,0.53
1.9e-02,1.16,0.144,0.49
1.9e-02,1.12,0.144,0.53
1.9e-02,1.12,0.144,0.53
1.9e-02,1.12,0.136,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.12,0.136,0.51
1.9e-02,1.12,0.152,0.51
1.9e-02,1.16,0.152,0.51
1.9e-02,1.12,0.136,0.49
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.136,0.47
1.9e-02,1.12,0.144,0.53
1.9e-02,1.16,0.152,0.53
1.9e-02,1.16,0.152,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.144,0.49
1.9e-02,1.2,0.136,0.55
1.9e-02,1.16,0.136,0.49
1.9e-02,1.16,0.152,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.152,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.12,0.144,0.49
1.9e-02,1.12,0.136,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.136,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.144,0.49
1.9e-02,1.12,0.152,0.51
1.9e-02,1.12,0.136,0.51
1.9e-02,1.16,0.144,0.49
1.9e-02,1.16,0.144,0.49
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.16,0.49
1.9e-02,1.16,0.144,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.136,0.49
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.136,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.152,0.51
1.9e-02,1.16,0.152,0.51
1.9e-02,1.2,0.136,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.12,0.144,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.144,0.49
1.9e-02,1.16,0.136,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.152,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.136,0.49
1.9e-02,1.16,0.144,0.53
1.9e-02,1.12,0.144,0.51
1.9e-02,1.2,0.144,0.49
1.9e-02,1.12,0.136,0.53
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.12,0.144,0.51
1.9e-02,1.16,0.136,0.53
1.9e-02,1.16,0.152,0.51
1.9e-02,1.16,0.144,0.49
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.144,0.49
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.12,0.136,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.2,0.136,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.152,0.53
1.9e-02,1.12,0.152,0.51
1.9e-02,1.16,0.136,0.53
1.9e-02,1.24,0.152,0.51
1.9e-02,1.2,0.152,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.16,0.128,0.53
1.9e-02,1.12,0.144,0.49
1.9e-02,1.16,0.144,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.16,0.152,0.51
1.9e-02,1.16,0.152,0.51
1.9e-02,1.2,0.144,0.49
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.136,0.49
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.2,0.136,0.53
1.9e-02,1.12,0.144,0.53
1.9e-02,1.16,0.136,0.49
1.9e-02,1.16,0.144,0.53
1.9e-02,1.2,0.136,0.51
1.9e-02,1.16,0.136,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.16,0.144,0.49
1.9e-02,1.16,0.144,0.51
1.9e-02,1.24,0.136,0.53
1.9e-02,1.16,0.136,0.49
1.9e-02,1.24,0.136,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.144,0.51
1.9e-02,1.12,0.144,0.51
1.9e-02,1.16,0.136,0.53
1.9e-02,1.2,0.152,0.49
1.9e-02,1.16,0.136,0.49
1.9e-02,1.2,0.152,0.53
1.9e-02,1.2,0.136,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.152,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.16,0.136,0.55
1.9e-02,1.16,0.152,0.51
1.9e-02,1.2,0.144,0.49
1.9e-02,1.12,0.152,0.53
1.9e-02,1.2,0.136,0.53
1.9e-02,1.24,0.136,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.152,0.51
1.9e-02,1.16,0.136,0.49
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.152,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.136,0.49
1.9e-02,1.16,0.136,0.53
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.16,0.136,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.152,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.136,0.55
1.9e-02,1.24,0.152,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.12,0.144,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.136,0.49
1.9e-02,1.16,0.144,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.24,0.136,0.53
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.144,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.2,0.152,0.49
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.12,0.136,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.2,0.152,0.49
1.9e-02,1.2,0.136,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.152,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.136,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.136,0.49
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.144,0.49
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.152,0.51
1.9e-02,1.2,0.136,0.53
1.9e-02,1.2,0.136,0.53
1.9e-02,1.2,0.152,0.51
1.9e-02,1.24,0.152,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.152,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.136,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.136,0.53
1.9e-02,1.24,0.136,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.136,0.49
1.9e-02,1.2,0.136,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.16,0.136,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.136,0.53
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.128,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.16,0.136,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.144,0.53
1.9e-02,1.24,0.144,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.16,0.144,0.53
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.16,0.144,0.49
1.9e-02,1.2,0.136,0.49
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.136,0.53
1.9e-02,1.2,0.136,0.51
1.9e-02,1.24,0.144,0.49
1.9e-02,1.2,0.152,0.53
1.9e-02,1.16,0.144,0.51
1.9e-02,1.2,0.136,0.49
1.9e-02,1.24,0.136,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.16,0.136,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.16,0.136,0.51
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.2,0.152,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.136,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.144,0.51
1.9e-02,1.2,0.136,0.55
1.9e-02,1.2,0.144,0.55
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.16,0.152,0.51
1.9e-02,1.24,0.144,0.49
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.152,0.53
1.9e-02,1.2,0.136,0.53
1.9e-02,1.16,0.144,0.49
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.144,0.49
1.9e-02,1.16,0.144,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.2,0.152,0.53
1.9e-02,1.24,0.152,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.2,0.152,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.136,0.51
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.136,0.51
1.9e-02,1.28,0.144,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.136,0.51
1.9e-02,1.2,0.136,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.136,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.152,0.51
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.144,0.53
1.9e-02,1.28,0.144,0.53
1.9e-02,1.24,0.144,0.49
1.9e-02,1.2,0.152,0.53
1.9e-02,1.24,0.152,0.53
1.9e-02,1.2,0.152,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.136,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.152,0.51
1.9e-02,1.2,0.144,0.49
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.152,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.152,0.53
1.9e-02,1.2,0.152,0.51
1.9e-02,1.2,0.144,0.49
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.144,0.49
1.9e-02,1.16,0.136,0.51
1.9e-02,1.2,0.152,0.51
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.136,0.53
1.9e-02,1.2,0.136,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.144,0.49
1.9e-02,1.24,0.152,0.49
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.152,0.53
1.9e-02,1.2,0.136,0.53
1.9e-02,1.2,0.136,0.51
1.9e-02,1.24,0.144,0.49
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.152,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.152,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.2,0.144,0.49
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.152,0.53
1.9e-02,1.2,0.152,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.152,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.16,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.144,0.55
1.9e-02,1.24,0.136,0.55
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.144,0.49
1.9e-02,1.2,0.136,0.53
1.9e-02,1.24,0.152,0.51
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.144,0.55
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.152,0.49
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.136,0.49
1.9e-02,1.24,0.136,0.49
1.9e-02,1.24,0.152,0.53
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.144,0.51
1.9e-02,1.2,0.136,0.51
1.9e-02,1.2,0.144,0.53
1.9e-02,1.2,0.136,0.49
1.9e-02,1.2,0.136,0.51
1.9e-02,1.24,0.144,0.49
1.9e-02,1.28,0.136,0.51
1.9e-02,1.24,0.136,0.51
1.9e-02,1.28,0.144,0.49
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.128,0.51
1.9e-02,1.28,0.144,0.51
1.9e-02,1.2,0.152,0.51
1.9e-02,1.2,0.136,0.49
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.136,0.51
1.9e-02,1.2,0.136,0.53
1.9e-02,1.2,0.144,0.53
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.136,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.28,0.144,0.53
1.9e-02,1.24,0.136,0.51
1.9e-02,1.2,0.144,0.51
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.136,0.53
1.9e-02,1.2,0.136,0.55
1.9e-02,1.24,0.144,0.53
1.9e-02,1.24,0.144,0.51
1.9e-02,1.24,0.152,0.51
1.9e-02,1.24,0.144,0.53
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.152,0.53
2.0e-02,1.28,0.144,0.53
2.0e-02,1.28,0.144,0.51
2.0e-02,1.24,0.152,0.53
2.0e-02,1.2,0.136,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.136,0.49
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.144,0.49
2.0e-02,1.24,0.136,0.53
2.0e-02,1.24,0.152,0.49
2.0e-02,1.24,0.136,0.51
2.0e-02,1.2,0.152,0.53
2.0e-02,1.24,0.144,0.49
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.136,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.2,0.136,0.51
2.0e-02,1.28,0.144,0.53
2.0e-02,1.28,0.136,0.53
2.0e-02,1.24,0.152,0.53
2.0e-02,1.24,0.136,0.51
2.0e-02,1.28,0.136,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.24,0.152,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.136,0.51
2.0e-02,1.28,0.136,0.49
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.136,0.51
2.0e-02,1.28,0.136,0.53
2.0e-02,1.24,0.136,0.53
2.0e-02,1.24,0.136,0.53
2.0e-02,1.24,0.152,0.51
2.0e-02,1.28,0.144,0.49
2.0e-02,1.24,0.152,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.2,0.144,0.55
2.0e-02,1.24,0.144,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.136,0.53
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.136,0.51
2.0e-02,1.24,0.152,0.51
2.0e-02,1.24,0.136,0.51
2.0e-02,1.2,0.144,0.51
2.0e-02,1.28,0.152,0.55
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.28,0.136,0.53
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.2,0.144,0.53
2.0e-02,1.24,0.152,0.53
2.0e-02,1.24,0.136,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.152,0.53
2.0e-02,1.28,0.144,0.53
2.0e-02,1.24,0.144,0.53
2.0e-02,1.24,0.144,0.53
2.0e-02,1.28,0.136,0.51
2.0e-02,1.24,0.136,0.51
2.0e-02,1.28,0.144,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.49
2.0e-02,1.24,0.136,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.136,0.51
2.0e-02,1.24,0.144,0.49
2.0e-02,1.24,0.136,0.49
2.0e-02,1.24,0.136,0.53
2.0e-02,1.28,0.136,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.136,0.53
2.0e-02,1.24,0.152,0.55
2.0e-02,1.28,0.144,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.136,0.51
2.0e-02,1.28,0.144,0.49
2.0e-02,1.24,0.144,0.53
2.0e-02,1.28,0.136,0.53
2.0e-02,1.28,0.136,0.51
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.28,0.136,0.53
2.0e-02,1.28,0.144,0.49
2.0e-02,1.28,0.136,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.136,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.32,0.144,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.32,0.144,0.51
2.0e-02,1.28,0.136,0.53
2.0e-02,1.24,0.144,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.136,0.51
2.0e-02,1.24,0.144,0.49
2.0e-02,1.28,0.136,0.53
2.0e-02,1.28,0.144,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.152,0.53
2.0e-02,1.24,0.144,0.53
2.0e-02,1.24,0.152,0.53
2.0e-02,1.28,0.152,0.51
2.0e-02,1.28,0.136,0.53
2.0e-02,1.24,0.136,0.53
2.0e-02,1.24,0.136,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.152,0.53
2.0e-02,1.24,0.136,0.53
2.0e-02,1.24,0.136,0.51
2.0e-02,1.28,0.144,0.49
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.144,0.53
2.0e-02,1.32,0.136,0.51
2.0e-02,1.28,0.144,0.53
2.0e-02,1.24,0.136,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.136,0.53
2.0e-02,1.28,0.144,0.49
2.0e-02,1.28,0.152,0.51
2.0e-02,1.28,0.144,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.136,0.53
2.0e-02,1.24,0.152,0.51
2.0e-02,1.28,0.136,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.136,0.55
2.0e-02,1.28,0.144,0.55
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.144,0.49
2.0e-02,1.28,0.136,0.49
2.0e-02,1.28,0.152,0.49
2.0e-02,1.24,0.152,0.53
2.0e-02,1.28,0.144,0.51
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.144,0.49
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.136,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.136,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.24,0.136,0.53
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.136,0.51
2.0e-02,1.28,0.144,0.49
2.0e-02,1.28,0.136,0.53
2.0e-02,1.28,0.136,0.53
2.0e-02,1.28,0.144,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.28,0.144,0.53
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.144,0.55
2.0e-02,1.28,0.136,0.51
2.0e-02,1.28,0.152,0.51
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.136,0.53
2.0e-02,1.28,0.144,0.53
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.144,0.53
2.0e-02,1.28,0.144,0.51
2.0e-02,1.24,0.144,0.49
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.136,0.51
2.0e-02,1.24,0.136,0.51
2.0e-02,1.28,0.144,0.53
2.0e-02,1.24,0.152,0.51
2.0e-02,1.28,0.144,0.53
2.0e-02,1.24,0.144,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.32,0.152,0.49
2.0e-02,1.24,0.144,0.53
2.0e-02,1.28,0.144,0.53
2.0e-02,1.28,0.136,0.53
2.0e-02,1.28,0.144,0.49
2.0e-02,1.24,0.144,0.53
2.0e-02,1.24,0.136,0.51
2.0e-02,1.28,0.152,0.49
2.0e-02,1.24,0.136,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.28,0.144,0.51
2.0e-02,1.28,0.136,0.51
2.0e-02,1.28,0.144,0.51
2.0e-02,1.32,0.152,0.51
2.0e-02,1.24,0.144,0.53
2.0e-02,1.28,0.144,0.51
